Kernel,Param1,Param2,Options,Size,Time
clBlas,1,8,-cl-std=CL2.0,2048,0.20624
clBlas,1,8,-cl-std=CL2.0,2048,0.19449
clBlas,1,8,-cl-std=CL2.0,2048,0.22100
clBlas,1,8,-cl-std=CL2.0,2048,0.21349
clBlas,1,8,-cl-std=CL2.0,2048,0.21046
clBlas,1,8,-cl-std=CL2.0,2048,0.22366
clBlas,1,8,-cl-std=CL2.0,2048,0.20215
clBlas,1,8,-cl-std=CL2.0,2048,0.21439
clBlas,1,8,-cl-std=CL2.0,2048,0.20000
clBlas,1,8,-cl-std=CL2.0,2048,0.21325
clBlas,1,8,-cl-std=CL2.0,2048,0.20895
clBlas,1,8,-cl-std=CL2.0,2048,0.22202
clBlas,1,8,-cl-std=CL2.0,2048,0.19741
clBlas,1,8,-cl-std=CL2.0,2048,0.21320
clBlas,1,8,-cl-std=CL2.0,2048,0.21621
clBlas,1,8,-cl-std=CL2.0,2048,0.20488
clBlas,1,8,-cl-std=CL2.0,2048,0.20498
clBlas,1,8,-cl-std=CL2.0,2048,0.20780
clBlas,1,8,-cl-std=CL2.0,2048,0.20160
clBlas,1,8,-cl-std=CL2.0,2048,0.20201
clBlas,1,8,-cl-std=CL2.0,2048,0.19822
clBlas,1,8,-cl-std=CL2.0,2048,0.19653
clBlas,1,8,-cl-std=CL2.0,4096,2.06639
clBlas,1,8,-cl-std=CL2.0,4096,2.16371
clBlas,1,8,-cl-std=CL2.0,4096,2.02803
clBlas,1,8,-cl-std=CL2.0,4096,2.26413
clBlas,1,8,-cl-std=CL2.0,4096,2.00424
clBlas,1,8,-cl-std=CL2.0,4096,2.17753
clBlas,1,8,-cl-std=CL2.0,4096,2.13485
clBlas,1,8,-cl-std=CL2.0,4096,2.10670
clBlas,1,8,-cl-std=CL2.0,4096,2.13496
clBlas,1,8,-cl-std=CL2.0,4096,2.11250
clBlas,1,8,-cl-std=CL2.0,4096,2.22272
clBlas,1,8,-cl-std=CL2.0,4096,2.16728
clBlas,1,8,-cl-std=CL2.0,4096,2.23343
clBlas,1,8,-cl-std=CL2.0,4096,1.95850
clBlas,1,8,-cl-std=CL2.0,4096,2.08988
clBlas,1,8,-cl-std=CL2.0,4096,2.24965
clBlas,1,8,-cl-std=CL2.0,4096,2.13617
clBlas,1,8,-cl-std=CL2.0,4096,2.10547
clBlas,1,8,-cl-std=CL2.0,4096,2.28642
clBlas,1,8,-cl-std=CL2.0,4096,2.18975
clBlas,1,8,-cl-std=CL2.0,4096,2.25853
clBlas,1,8,-cl-std=CL2.0,4096,1.99969
clBlas,1,8,-cl-std=CL2.0,4096,2.24176
clBlas,1,8,-cl-std=CL2.0,4096,2.06440
clBlas,1,8,-cl-std=CL2.0,4096,2.11841
clBlas,1,8,-cl-std=CL2.0,4096,2.12859
clBlas,1,8,-cl-std=CL2.0,4096,2.13856
clBlas,1,8,-cl-std=CL2.0,4096,2.05757
clBlas,1,8,-cl-std=CL2.0,4096,2.14126
clBlas,1,8,-cl-std=CL2.0,4096,2.12564
clBlas,1,8,-cl-std=CL2.0,4096,1.94291
clBlas,1,8,-cl-std=CL2.0,4096,2.14546
clBlas,1,8,-cl-std=CL2.0,4096,2.13132
clBlas,1,8,-cl-std=CL2.0,4096,2.00705
clBlas,1,8,-cl-std=CL2.0,4096,2.25177
clBlas,1,8,-cl-std=CL2.0,4096,2.12632
clBlas,1,8,-cl-std=CL2.0,4096,2.22947
clBlas,1,8,-cl-std=CL2.0,4096,2.26472
clBlas,1,8,-cl-std=CL2.0,4096,2.06035
clBlas,1,8,-cl-std=CL2.0,4096,2.10414
clBlas,1,8,-cl-std=CL2.0,4096,2.04395
clBlas,1,8,-cl-std=CL2.0,4096,2.15615
clBlas,1,8,-cl-std=CL2.0,4096,1.93203
clBlas,1,8,-cl-std=CL2.0,4096,2.11520
clBlas,1,8,-cl-std=CL2.0,4096,2.11692
clBlas,1,8,-cl-std=CL2.0,4096,2.05442
clBlas,1,8,-cl-std=CL2.0,4096,2.20513
clBlas,1,8,-cl-std=CL2.0,4096,2.07099
clBlas,1,8,-cl-std=CL2.0,4096,2.05363
clBlas,1,8,-cl-std=CL2.0,4096,2.02482
clBlas,1,16,-cl-std=CL1.2,1024,0.15259
clBlas,1,16,-cl-std=CL1.2,1024,0.14564
clBlas,1,16,-cl-std=CL1.2,1024,0.17349
clBlas,1,16,-cl-std=CL1.2,1024,0.17038
clBlas,1,16,-cl-std=CL1.2,1024,0.15437
clBlas,1,16,-cl-std=CL1.2,1024,0.16113
clBlas,1,16,-cl-std=CL1.2,1024,0.16249
clBlas,1,16,-cl-std=CL1.2,1024,0.16038
clBlas,1,16,-cl-std=CL1.2,1024,0.16857
clBlas,1,16,-cl-std=CL1.2,1024,0.16356
clBlas,1,16,-cl-std=CL1.2,1024,0.16719
clBlas,1,16,-cl-std=CL1.2,1024,0.16306
clBlas,1,16,-cl-std=CL1.2,1024,0.17320
clBlas,1,16,-cl-std=CL1.2,1024,0.16182
clBlas,1,16,-cl-std=CL1.2,1024,0.15623
clBlas,1,16,-cl-std=CL1.2,1024,0.15808
clBlas,1,16,-cl-std=CL1.2,1024,0.16285
clBlas,1,16,-cl-std=CL1.2,1024,0.16360
clBlas,1,16,-cl-std=CL1.2,1024,0.16410
clBlas,1,16,-cl-std=CL1.2,1024,0.16038
clBlas,1,16,-cl-std=CL1.2,1024,0.17720
clBlas,1,16,-cl-std=CL1.2,1024,0.15342
clBlas,1,16,-cl-std=CL1.2,1024,0.16610
clBlas,1,16,-cl-std=CL1.2,1024,0.16714
clBlas,1,16,-cl-std=CL1.2,1024,0.15682
clBlas,1,16,-cl-std=CL1.2,1024,0.15893
clBlas,1,16,-cl-std=CL1.2,1024,0.14519
clBlas,1,16,-cl-std=CL1.2,1024,0.17875
clBlas,1,16,-cl-std=CL1.2,1024,0.16108
clBlas,1,16,-cl-std=CL1.2,1024,0.17055
clBlas,1,16,-cl-std=CL1.2,1024,0.15523
clBlas,1,16,-cl-std=CL1.2,1024,0.15526
clBlas,1,16,-cl-std=CL1.2,1024,0.15568
clBlas,1,16,-cl-std=CL1.2,1024,0.16226
clBlas,1,16,-cl-std=CL1.2,1024,0.15163
clBlas,1,16,-cl-std=CL1.2,1024,0.16424
clBlas,1,16,-cl-std=CL1.2,1024,0.15882
clBlas,1,16,-cl-std=CL1.2,1024,0.16137
clBlas,1,16,-cl-std=CL1.2,1024,0.16872
clBlas,1,16,-cl-std=CL1.2,1024,0.16484
clBlas,1,16,-cl-std=CL1.2,1024,0.17787
clBlas,1,16,-cl-std=CL1.2,1024,0.15390
clBlas,1,16,-cl-std=CL1.2,1024,0.15602
clBlas,1,16,-cl-std=CL1.2,1024,0.15470
clBlas,1,16,-cl-std=CL1.2,1024,0.16804
clBlas,1,16,-cl-std=CL1.2,1024,0.16461
clBlas,1,16,-cl-std=CL1.2,1024,0.17004
clBlas,1,16,-cl-std=CL1.2,1024,0.16081
clBlas,1,16,-cl-std=CL1.2,1024,0.18495
clBlas,1,16,-cl-std=CL1.2,1024,0.15786
clBlas,1,16,-cl-std=CL1.2,2048,0.18875
clBlas,1,16,-cl-std=CL1.2,2048,0.20019
clBlas,1,16,-cl-std=CL1.2,2048,0.20433
clBlas,1,16,-cl-std=CL1.2,2048,0.20201
clBlas,1,16,-cl-std=CL1.2,2048,0.20625
clBlas,1,16,-cl-std=CL1.2,2048,0.20816
clBlas,1,16,-cl-std=CL1.2,2048,0.20270
clBlas,1,16,-cl-std=CL1.2,2048,0.21596
clBlas,1,16,-cl-std=CL1.2,2048,0.22302
clBlas,1,16,-cl-std=CL1.2,2048,0.21025
clBlas,1,16,-cl-std=CL1.2,2048,0.19943
clBlas,1,16,-cl-std=CL1.2,2048,0.19596
clBlas,1,16,-cl-std=CL1.2,2048,0.21336
clBlas,1,16,-cl-std=CL1.2,2048,0.21842
clBlas,1,16,-cl-std=CL1.2,2048,0.22377
clBlas,1,16,-cl-std=CL1.2,2048,0.18768
clBlas,1,16,-cl-std=CL1.2,2048,0.19597
clBlas,1,16,-cl-std=CL1.2,2048,0.20012
clBlas,1,16,-cl-std=CL1.2,2048,0.21667
clBlas,1,16,-cl-std=CL1.2,2048,0.20463
clBlas,1,16,-cl-std=CL1.2,2048,0.21987
clBlas,1,16,-cl-std=CL1.2,2048,0.21407
clBlas,1,16,-cl-std=CL1.2,2048,0.21607
clBlas,1,16,-cl-std=CL1.2,2048,0.22899
clBlas,1,16,-cl-std=CL1.2,2048,0.19643
clBlas,1,16,-cl-std=CL1.2,2048,0.19022
clBlas,1,16,-cl-std=CL1.2,2048,0.20981
clBlas,1,16,-cl-std=CL1.2,2048,0.20643
clBlas,1,16,-cl-std=CL1.2,2048,0.21359
clBlas,1,16,-cl-std=CL1.2,2048,0.21491
clBlas,1,16,-cl-std=CL1.2,2048,0.21077
clBlas,1,16,-cl-std=CL1.2,2048,0.21790
clBlas,1,16,-cl-std=CL1.2,2048,0.20966
clBlas,1,16,-cl-std=CL1.2,2048,0.22362
clBlas,1,16,-cl-std=CL1.2,2048,0.21450
clBlas,1,16,-cl-std=CL1.2,2048,0.19857
clBlas,1,16,-cl-std=CL1.2,2048,0.20892
clBlas,1,16,-cl-std=CL1.2,2048,0.22166
clBlas,1,16,-cl-std=CL1.2,2048,0.20348
clBlas,1,16,-cl-std=CL1.2,2048,0.20435
clBlas,1,16,-cl-std=CL1.2,2048,0.20622
clBlas,1,16,-cl-std=CL1.2,2048,0.18430
clBlas,1,16,-cl-std=CL1.2,2048,0.21439
clBlas,1,16,-cl-std=CL1.2,2048,0.21335
clBlas,1,16,-cl-std=CL1.2,2048,0.21269
clBlas,1,16,-cl-std=CL1.2,2048,0.19903
clBlas,1,16,-cl-std=CL1.2,2048,0.20399
clBlas,1,16,-cl-std=CL1.2,2048,0.19715
clBlas,1,16,-cl-std=CL1.2,2048,0.20404
clBlas,1,16,-cl-std=CL1.2,2048,0.20149
clBlas,1,16,-cl-std=CL1.2,4096,1.85055
clBlas,1,16,-cl-std=CL1.2,4096,1.88412
clBlas,1,16,-cl-std=CL1.2,4096,2.14141
clBlas,1,16,-cl-std=CL1.2,4096,1.93429
clBlas,1,16,-cl-std=CL1.2,4096,2.02875
clBlas,1,16,-cl-std=CL1.2,4096,2.08980
clBlas,1,16,-cl-std=CL1.2,4096,1.87562
clBlas,1,16,-cl-std=CL1.2,4096,1.82865
clBlas,1,16,-cl-std=CL1.2,4096,2.07096
clBlas,1,16,-cl-std=CL1.2,4096,2.02725
clBlas,1,16,-cl-std=CL1.2,4096,2.01455
clBlas,1,16,-cl-std=CL1.2,4096,1.88753
clBlas,1,16,-cl-std=CL1.2,4096,2.37207
clBlas,1,16,-cl-std=CL1.2,4096,1.90611
clBlas,1,16,-cl-std=CL1.2,4096,2.00330
clBlas,1,16,-cl-std=CL1.2,4096,1.80751
clBlas,1,16,-cl-std=CL1.2,4096,2.26052
clBlas,1,16,-cl-std=CL1.2,4096,1.94628
clBlas,1,16,-cl-std=CL1.2,4096,2.03371
clBlas,1,16,-cl-std=CL1.2,4096,1.90388
clBlas,1,16,-cl-std=CL1.2,4096,1.91884
clBlas,1,16,-cl-std=CL1.2,4096,1.97812
clBlas,1,16,-cl-std=CL1.2,4096,2.02444
clBlas,1,16,-cl-std=CL1.2,4096,1.95038
clBlas,1,16,-cl-std=CL1.2,4096,1.99667
clBlas,1,16,-cl-std=CL1.2,4096,2.05920
clBlas,1,16,-cl-std=CL1.2,4096,1.87121
clBlas,1,16,-cl-std=CL1.2,4096,1.89520
clBlas,1,16,-cl-std=CL1.2,4096,1.93880
clBlas,1,16,-cl-std=CL1.2,4096,1.90930
clBlas,1,16,-cl-std=CL1.2,4096,1.89371
clBlas,1,16,-cl-std=CL1.2,4096,1.89516
clBlas,1,16,-cl-std=CL1.2,4096,1.96860
clBlas,1,16,-cl-std=CL1.2,4096,1.96428
clBlas,1,16,-cl-std=CL1.2,4096,1.94789
clBlas,1,16,-cl-std=CL1.2,4096,2.14289
clBlas,1,16,-cl-std=CL1.2,4096,1.97728
clBlas,1,16,-cl-std=CL1.2,4096,1.98658
clBlas,1,16,-cl-std=CL1.2,4096,2.07188
clBlas,1,16,-cl-std=CL1.2,4096,2.01480
clBlas,1,16,-cl-std=CL1.2,4096,2.18526
clBlas,1,16,-cl-std=CL1.2,4096,2.13873
clBlas,1,16,-cl-std=CL1.2,4096,1.89403
clBlas,1,16,-cl-std=CL1.2,4096,2.03034
clBlas,1,16,-cl-std=CL1.2,4096,2.15088
clBlas,1,16,-cl-std=CL1.2,4096,1.80750
clBlas,1,16,-cl-std=CL1.2,4096,1.94524
clBlas,1,16,-cl-std=CL1.2,4096,2.05583
clBlas,1,16,-cl-std=CL1.2,4096,1.82966
clBlas,1,16,-cl-std=CL1.2,4096,2.04937
clBlas,1,16,-cl-std=CL2.0,1024,0.16498
clBlas,1,16,-cl-std=CL2.0,1024,0.17439
clBlas,1,16,-cl-std=CL2.0,1024,0.18244
clBlas,1,16,-cl-std=CL2.0,1024,0.17590
clBlas,1,16,-cl-std=CL2.0,1024,0.15940
clBlas,1,16,-cl-std=CL2.0,1024,0.16322
clBlas,1,16,-cl-std=CL2.0,1024,0.16741
clBlas,1,16,-cl-std=CL2.0,1024,0.17508
clBlas,1,16,-cl-std=CL2.0,1024,0.17321
clBlas,1,16,-cl-std=CL2.0,1024,0.17977
clBlas,1,16,-cl-std=CL2.0,1024,0.16358
clBlas,1,16,-cl-std=CL2.0,1024,0.17869
clBlas,1,16,-cl-std=CL2.0,1024,0.16974
clBlas,1,16,-cl-std=CL2.0,1024,0.15102
clBlas,1,16,-cl-std=CL2.0,1024,0.17782
clBlas,1,16,-cl-std=CL2.0,1024,0.16961
clBlas,1,16,-cl-std=CL2.0,1024,0.16692
clBlas,1,16,-cl-std=CL2.0,1024,0.16457
clBlas,1,16,-cl-std=CL2.0,1024,0.17623
clBlas,1,16,-cl-std=CL2.0,1024,0.17127
clBlas,1,16,-cl-std=CL2.0,1024,0.16495
clBlas,1,16,-cl-std=CL2.0,1024,0.17922
clBlas,1,16,-cl-std=CL2.0,1024,0.17148
clBlas,1,16,-cl-std=CL2.0,1024,0.19081
clBlas,1,16,-cl-std=CL2.0,1024,0.19096
clBlas,1,16,-cl-std=CL2.0,1024,0.16551
clBlas,1,16,-cl-std=CL2.0,1024,0.16382
clBlas,1,16,-cl-std=CL2.0,1024,0.17309
clBlas,1,16,-cl-std=CL2.0,1024,0.19545
clBlas,1,16,-cl-std=CL2.0,1024,0.16100
clBlas,1,16,-cl-std=CL2.0,1024,0.18099
clBlas,1,16,-cl-std=CL2.0,1024,0.16752
clBlas,1,16,-cl-std=CL2.0,1024,0.16375
clBlas,1,16,-cl-std=CL2.0,1024,0.15774
clBlas,1,16,-cl-std=CL2.0,1024,0.18256
clBlas,1,16,-cl-std=CL2.0,1024,0.17008
clBlas,1,16,-cl-std=CL2.0,1024,0.18061
clBlas,1,16,-cl-std=CL2.0,1024,0.17426
clBlas,1,16,-cl-std=CL2.0,1024,0.16883
clBlas,1,16,-cl-std=CL2.0,1024,0.16325
clBlas,1,16,-cl-std=CL2.0,1024,0.18117
clBlas,1,16,-cl-std=CL2.0,1024,0.17030
clBlas,1,16,-cl-std=CL2.0,1024,0.16180
clBlas,1,16,-cl-std=CL2.0,1024,0.17381
clBlas,1,16,-cl-std=CL2.0,1024,0.18628
clBlas,1,16,-cl-std=CL2.0,1024,0.18473
clBlas,1,16,-cl-std=CL2.0,1024,0.19299
clBlas,1,16,-cl-std=CL2.0,1024,0.17410
clBlas,1,16,-cl-std=CL2.0,1024,0.17786
clBlas,1,16,-cl-std=CL2.0,1024,0.17716
clBlas,1,16,-cl-std=CL2.0,2048,0.21396
clBlas,1,16,-cl-std=CL2.0,2048,0.20910
clBlas,1,16,-cl-std=CL2.0,2048,0.21285
clBlas,1,16,-cl-std=CL2.0,2048,0.21499
clBlas,1,16,-cl-std=CL2.0,2048,0.22071
clBlas,1,16,-cl-std=CL2.0,2048,0.21256
clBlas,1,16,-cl-std=CL2.0,2048,0.20282
clBlas,1,16,-cl-std=CL2.0,2048,0.20561
clBlas,1,16,-cl-std=CL2.0,2048,0.18531
clBlas,1,16,-cl-std=CL2.0,2048,0.19233
clBlas,1,16,-cl-std=CL2.0,2048,0.18974
clBlas,1,16,-cl-std=CL2.0,2048,0.20730
clBlas,1,16,-cl-std=CL2.0,2048,0.21046
clBlas,1,16,-cl-std=CL2.0,2048,0.21417
clBlas,1,16,-cl-std=CL2.0,2048,0.19541
clBlas,1,16,-cl-std=CL2.0,2048,0.19895
clBlas,1,16,-cl-std=CL2.0,2048,0.19068
clBlas,1,16,-cl-std=CL2.0,2048,0.21000
clBlas,1,16,-cl-std=CL2.0,2048,0.21066
clBlas,1,16,-cl-std=CL2.0,2048,0.21368
clBlas,1,16,-cl-std=CL2.0,2048,0.22170
clBlas,1,16,-cl-std=CL2.0,2048,0.21079
clBlas,1,16,-cl-std=CL2.0,2048,0.18519
clBlas,1,16,-cl-std=CL2.0,2048,0.20717
clBlas,1,16,-cl-std=CL2.0,2048,0.21653
clBlas,1,16,-cl-std=CL2.0,2048,0.18934
clBlas,1,16,-cl-std=CL2.0,2048,0.21285
clBlas,1,16,-cl-std=CL2.0,2048,0.20131
clBlas,1,16,-cl-std=CL2.0,2048,0.20151
clBlas,1,16,-cl-std=CL2.0,2048,0.20078
clBlas,1,16,-cl-std=CL2.0,2048,0.19028
clBlas,1,16,-cl-std=CL2.0,2048,0.21858
clBlas,1,16,-cl-std=CL2.0,2048,0.20906
clBlas,1,16,-cl-std=CL2.0,2048,0.20972
clBlas,1,16,-cl-std=CL2.0,2048,0.20173
clBlas,1,16,-cl-std=CL2.0,2048,0.21000
clBlas,1,16,-cl-std=CL2.0,2048,0.21951
clBlas,1,16,-cl-std=CL2.0,2048,0.20794
clBlas,1,16,-cl-std=CL2.0,2048,0.19005
clBlas,1,16,-cl-std=CL2.0,2048,0.20377
clBlas,1,16,-cl-std=CL2.0,2048,0.21692
clBlas,1,16,-cl-std=CL2.0,2048,0.20249
clBlas,1,16,-cl-std=CL2.0,2048,0.19897
clBlas,1,16,-cl-std=CL2.0,2048,0.21044
clBlas,1,16,-cl-std=CL2.0,2048,0.20588
clBlas,1,16,-cl-std=CL2.0,2048,0.18522
clBlas,1,16,-cl-std=CL2.0,2048,0.20440
clBlas,1,16,-cl-std=CL2.0,2048,0.21915
clBlas,1,16,-cl-std=CL2.0,2048,0.20736
clBlas,1,16,-cl-std=CL2.0,2048,0.19340
clBlas,1,16,-cl-std=CL2.0,4096,1.86585
clBlas,1,16,-cl-std=CL2.0,4096,2.03774
clBlas,1,16,-cl-std=CL2.0,4096,2.14630
clBlas,1,16,-cl-std=CL2.0,4096,2.04675
clBlas,1,16,-cl-std=CL2.0,4096,2.16216
clBlas,1,16,-cl-std=CL2.0,4096,1.95106
clBlas,1,16,-cl-std=CL2.0,4096,1.98078
clBlas,1,16,-cl-std=CL2.0,4096,2.14225
clBlas,1,16,-cl-std=CL2.0,4096,2.00164
clBlas,1,16,-cl-std=CL2.0,4096,2.08121
clBlas,1,16,-cl-std=CL2.0,4096,2.02823
clBlas,1,16,-cl-std=CL2.0,4096,2.12050
clBlas,1,16,-cl-std=CL2.0,4096,2.17741
clBlas,1,16,-cl-std=CL2.0,4096,2.05380
clBlas,1,16,-cl-std=CL2.0,4096,1.85105
clBlas,1,16,-cl-std=CL2.0,4096,2.20961
clBlas,1,16,-cl-std=CL2.0,4096,2.16310
clBlas,1,16,-cl-std=CL2.0,4096,1.91299
clBlas,1,16,-cl-std=CL2.0,4096,2.00732
clBlas,1,16,-cl-std=CL2.0,4096,2.11496
clBlas,1,16,-cl-std=CL2.0,4096,2.19444
clBlas,1,16,-cl-std=CL2.0,4096,1.88765
clBlas,1,16,-cl-std=CL2.0,4096,2.17143
clBlas,1,16,-cl-std=CL2.0,4096,2.08333
clBlas,1,16,-cl-std=CL2.0,4096,1.91594
clBlas,1,16,-cl-std=CL2.0,4096,2.14180
clBlas,1,16,-cl-std=CL2.0,4096,1.97263
clBlas,1,16,-cl-std=CL2.0,4096,1.91219
clBlas,1,16,-cl-std=CL2.0,4096,2.12967
clBlas,1,16,-cl-std=CL2.0,4096,2.21146
clBlas,1,16,-cl-std=CL2.0,4096,1.94999
clBlas,1,16,-cl-std=CL2.0,4096,1.88627
clBlas,1,16,-cl-std=CL2.0,4096,2.02556
clBlas,1,16,-cl-std=CL2.0,4096,1.98934
clBlas,1,16,-cl-std=CL2.0,4096,2.00917
clBlas,1,16,-cl-std=CL2.0,4096,1.98065
clBlas,1,16,-cl-std=CL2.0,4096,2.01618
clBlas,1,16,-cl-std=CL2.0,4096,1.97019
clBlas,1,16,-cl-std=CL2.0,4096,2.21610
clBlas,1,16,-cl-std=CL2.0,4096,2.02303
clBlas,1,16,-cl-std=CL2.0,4096,2.13083
clBlas,1,16,-cl-std=CL2.0,4096,2.04915
clBlas,1,16,-cl-std=CL2.0,4096,1.91744
clBlas,1,16,-cl-std=CL2.0,4096,2.03473
clBlas,1,16,-cl-std=CL2.0,4096,2.00285
clBlas,1,16,-cl-std=CL2.0,4096,1.84018
clBlas,1,16,-cl-std=CL2.0,4096,2.08095
clBlas,1,16,-cl-std=CL2.0,4096,2.05990
clBlas,1,16,-cl-std=CL2.0,4096,1.91143
clBlas,1,16,-cl-std=CL2.0,4096,2.15477
clBlas,2,4,-cl-std=CL1.2,1024,0.17158
clBlas,2,4,-cl-std=CL1.2,1024,0.17573
clBlas,2,4,-cl-std=CL1.2,1024,0.16051
clBlas,2,4,-cl-std=CL1.2,1024,0.17650
clBlas,2,4,-cl-std=CL1.2,1024,0.17864
clBlas,2,4,-cl-std=CL1.2,1024,0.16526
clBlas,2,4,-cl-std=CL1.2,1024,0.16524
clBlas,2,4,-cl-std=CL1.2,1024,0.17084
clBlas,2,4,-cl-std=CL1.2,1024,0.17302
clBlas,2,4,-cl-std=CL1.2,1024,0.16241
clBlas,2,4,-cl-std=CL1.2,1024,0.16988
clBlas,2,4,-cl-std=CL1.2,1024,0.17050
clBlas,2,4,-cl-std=CL1.2,1024,0.16660
clBlas,2,4,-cl-std=CL1.2,1024,0.17369
clBlas,2,4,-cl-std=CL1.2,1024,0.16244
clBlas,2,4,-cl-std=CL1.2,1024,0.17226
clBlas,2,4,-cl-std=CL1.2,1024,0.18481
clBlas,2,4,-cl-std=CL1.2,1024,0.16951
clBlas,2,4,-cl-std=CL1.2,1024,0.16703
clBlas,2,4,-cl-std=CL1.2,1024,0.16231
clBlas,2,4,-cl-std=CL1.2,1024,0.17305
clBlas,2,4,-cl-std=CL1.2,1024,0.18471
clBlas,2,4,-cl-std=CL1.2,1024,0.16076
clBlas,2,4,-cl-std=CL1.2,1024,0.16820
clBlas,2,4,-cl-std=CL1.2,1024,0.17446
clBlas,2,4,-cl-std=CL1.2,1024,0.17203
clBlas,2,4,-cl-std=CL1.2,1024,0.17452
clBlas,2,4,-cl-std=CL1.2,1024,0.18016
clBlas,2,4,-cl-std=CL1.2,1024,0.16723
clBlas,2,4,-cl-std=CL1.2,1024,0.17163
clBlas,2,4,-cl-std=CL1.2,1024,0.16908
clBlas,2,4,-cl-std=CL1.2,1024,0.15984
clBlas,2,4,-cl-std=CL1.2,1024,0.17030
clBlas,2,4,-cl-std=CL1.2,1024,0.16380
clBlas,2,4,-cl-std=CL1.2,1024,0.16699
clBlas,2,4,-cl-std=CL1.2,1024,0.17805
clBlas,2,4,-cl-std=CL1.2,1024,0.17831
clBlas,2,4,-cl-std=CL1.2,1024,0.17587
clBlas,2,4,-cl-std=CL1.2,1024,0.16388
clBlas,2,4,-cl-std=CL1.2,1024,0.16517
clBlas,2,4,-cl-std=CL1.2,1024,0.17186
clBlas,2,4,-cl-std=CL1.2,1024,0.17008
clBlas,2,4,-cl-std=CL1.2,1024,0.17020
clBlas,2,4,-cl-std=CL1.2,1024,0.15286
clBlas,2,4,-cl-std=CL1.2,1024,0.17030
clBlas,2,4,-cl-std=CL1.2,1024,0.15845
clBlas,2,4,-cl-std=CL1.2,1024,0.15372
clBlas,2,4,-cl-std=CL1.2,1024,0.16318
clBlas,2,4,-cl-std=CL1.2,1024,0.15052
clBlas,2,4,-cl-std=CL1.2,1024,0.16765
clBlas,2,4,-cl-std=CL1.2,2048,0.20173
clBlas,2,4,-cl-std=CL1.2,2048,0.21603
clBlas,2,4,-cl-std=CL1.2,2048,0.20416
clBlas,2,4,-cl-std=CL1.2,2048,0.18654
clBlas,2,4,-cl-std=CL1.2,2048,0.21656
clBlas,2,4,-cl-std=CL1.2,2048,0.20045
clBlas,2,4,-cl-std=CL1.2,2048,0.21913
clBlas,2,4,-cl-std=CL1.2,2048,0.21265
clBlas,2,4,-cl-std=CL1.2,2048,0.20481
clBlas,2,4,-cl-std=CL1.2,2048,0.21385
clBlas,2,4,-cl-std=CL1.2,2048,0.22581
clBlas,2,4,-cl-std=CL1.2,2048,0.21420
clBlas,2,4,-cl-std=CL1.2,2048,0.20216
clBlas,2,4,-cl-std=CL1.2,2048,0.21623
clBlas,2,4,-cl-std=CL1.2,2048,0.22161
clBlas,2,4,-cl-std=CL1.2,2048,0.20680
clBlas,2,4,-cl-std=CL1.2,2048,0.22689
clBlas,2,4,-cl-std=CL1.2,2048,0.21912
clBlas,2,4,-cl-std=CL1.2,2048,0.21007
clBlas,2,4,-cl-std=CL1.2,2048,0.20089
clBlas,2,4,-cl-std=CL1.2,2048,0.20276
clBlas,2,4,-cl-std=CL1.2,2048,0.18633
clBlas,2,4,-cl-std=CL1.2,2048,0.19933
clBlas,2,4,-cl-std=CL1.2,2048,0.22553
clBlas,2,4,-cl-std=CL1.2,2048,0.21665
clBlas,2,4,-cl-std=CL1.2,2048,0.19869
clBlas,2,4,-cl-std=CL1.2,2048,0.21914
clBlas,2,4,-cl-std=CL1.2,2048,0.21112
clBlas,2,4,-cl-std=CL1.2,2048,0.19938
clBlas,2,4,-cl-std=CL1.2,2048,0.18776
clBlas,2,4,-cl-std=CL1.2,2048,0.20885
clBlas,2,4,-cl-std=CL1.2,2048,0.21272
clBlas,2,4,-cl-std=CL1.2,2048,0.20820
clBlas,2,4,-cl-std=CL1.2,2048,0.20416
clBlas,2,4,-cl-std=CL1.2,2048,0.20267
clBlas,2,4,-cl-std=CL1.2,2048,0.20929
clBlas,2,4,-cl-std=CL1.2,2048,0.22494
clBlas,2,4,-cl-std=CL1.2,2048,0.19323
clBlas,2,4,-cl-std=CL1.2,2048,0.20088
clBlas,2,4,-cl-std=CL1.2,2048,0.20189
clBlas,2,4,-cl-std=CL1.2,2048,0.22602
clBlas,2,4,-cl-std=CL1.2,2048,0.22066
clBlas,2,4,-cl-std=CL1.2,2048,0.23076
clBlas,2,4,-cl-std=CL1.2,2048,0.20575
clBlas,2,4,-cl-std=CL1.2,2048,0.19435
clBlas,2,4,-cl-std=CL1.2,2048,0.20415
clBlas,2,4,-cl-std=CL1.2,2048,0.20226
clBlas,2,4,-cl-std=CL1.2,2048,0.22727
clBlas,2,4,-cl-std=CL1.2,2048,0.20816
clBlas,2,4,-cl-std=CL1.2,2048,0.23772
clBlas,2,4,-cl-std=CL1.2,4096,1.70259
clBlas,2,4,-cl-std=CL1.2,4096,1.82817
clBlas,2,4,-cl-std=CL1.2,4096,1.97163
clBlas,2,4,-cl-std=CL1.2,4096,1.86683
clBlas,2,4,-cl-std=CL1.2,4096,2.03568
clBlas,2,4,-cl-std=CL1.2,4096,1.99320
clBlas,2,4,-cl-std=CL1.2,4096,1.94710
clBlas,2,4,-cl-std=CL1.2,4096,1.77351
clBlas,2,4,-cl-std=CL1.2,4096,1.95283
clBlas,2,4,-cl-std=CL1.2,4096,2.03000
